"CONTROL","TOTROOMS","PERPOVLVL","NOISE","DISHWASH","SOLAR","GARAGE","DINING","LAUNDY","NOSTEP","CONDO","RATINGHS","RATINGNH","NHQPCRIME","NHQPUBTRN","NHQRISK","NHQSCHOOL","NHQSCRIME","NOWIRE","TENURE","CELLPHONE","LANDLINE","PLUGS","SOGIRESP","PORCH","LEAKO","LEAKI","NOTOIL","PAINTPEEL","NEARABAND","NEARBARCL","NEARTRASH","INTLANG","OMB13CBSA","HHSEX","HHMAR","HHSPAN","HHCITSHP","MILHH","HHMOVE","HHRACE","HHGRAD","HHNATVTY","PARTNER","SAMESEXHH","HSHLDTYPE","NUMELDERS","NUMADULTS","NUMNONREL","HHYNGKIDS","HHOLDKIDS","NUMVETS","NUMYNGKIDS","NUMOLDKIDS","NUMSUBFAM","NUMSECFAM","NUMPEOPLE","HHADLTKIDS","GRANDHH","MULTIGEN","SAMEHHLD","HHFNTVTY","HHMNTVTY","HHPRNTHOME","HHGEN","HHSOGILGBT","HHSOGISO","HHSOGIG","UFINROOMS","STORIES","LOTSIZE","FINROOMS","YRBUILT","HOA","FOUNDTYPE","UNITFLOORS","UNITSIZE","BEDROOMS","KITCHENS","MONOXIDE","SMOKALRM","SPRNKSYSTM","WATSOURCE","FRIDGE","KITCHSINK","WASHER","COOKTYPE","COOKFUEL","DRYER","SEWTYPE","BATHROOMS","HOTWATER","HEATFUEL","FIREPLACE","ACPRIMARY","ACSECNDRY","HEATTYPE","SUPP1HEAT","SUPP2HEAT","HOT","COLD","NOWAT","WALLCRACK","FLOORHOLE","FNDCRUMB","ROOFSHIN","ROOFHOLE","ROOFSAG","WALLSIDE","WALLSLOPE","WINBOARD","WINBROKE","WINBARS","MOLDKITCH","MOLDBATH","MOLDBEDRM","MOLDBASEM","MOLDLROOM","MOLDOTHER","RODENT","ROACH","SEWBREAK","FUSEBLOW","ELECAMT","GASAMT","OILAMT","OTHERAMT","TRASHAMT","WATERAMT","UTILAMT","HHSEE","HHMEMRY","HHCARE","HHERRND","HHLDASTHMA","NUMASTHMAST","HHLDASTHMAER","ADEQUACY","POVLVLINC","UPKEEP","INSURAMT","HINCP","FINCP","TOTHCAMT","Class"
21060631,8,501,2,1,1,1,1,0,2,2,10,10,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,19740,1,1,2,1,6,2015,1,44,57,0,2,1,0,2,0,0,2,0,0,2,0,0,4,0,2,2,3,57,57,1,3,2,1,1,0,3,3,1,2010,1,1,3,8,5,1,1,1,2,1,1,1,1,1,2,2,1,6,2,1,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,230,30,0,0,2,310,570,2,2,2,2,2,1,2,1,30217,1,325,210000,210000,3736,"No"
21060633,10,501,2,1,2,1,1,1,1,2,9,8,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,19740,1,2,2,1,2,2016,1,47,57,0,2,4,1,1,0,0,0,1,0,0,0,0,1,0,2,1,2,57,57,2,3,2,1,1,0,3,3,3,2010,1,1,3,9,5,1,1,1,2,1,1,1,1,1,2,1,1,6,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,150,420,0,0,2,2,570,2,2,2,2,2,1,2,1,14373,1,262,377300,377300,3576,"No"
21060636,4,501,NA,1,2,1,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,1,2,1,2,2,NA,NA,NA,NA,19740,1,6,1,1,6,2021,3,39,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,NA,3,NA,NA,NA,0,4,NA,1,1960,2,NA,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,4,1,12,1,14,14,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,80,30,0,4,2,20,134,NA,NA,NA,NA,NA,NA,NA,1,15726,1,0,110000,110000,1934,NA
21060645,1,NA,2,2,2,2,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,1,17460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,2010,2,NA,1,3,1,0,1,NA,NA,1,2,1,2,4,5,5,1,1,2,2,4,1,12,1,14,14,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
21060649,6,501,2,1,2,1,0,1,1,2,8,8,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,3,3,3,1,17140,1,6,2,1,6,2018,1,45,57,1,2,5,0,2,1,0,0,0,0,0,0,0,2,0,2,1,4,57,57,1,3,1,2,1,0,3,3,1,2010,1,1,3,5,4,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,4,1,1,3,14,14,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,140,0,0,0,2,70,210,2,2,2,2,2,1,2,1,20019,1,94,221000,81000,1381,"No"
21060650,5,261,2,2,2,2,0,1,1,2,9,10,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,3,3,2,1,17140,1,1,2,1,6,2022,1,35,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,3,57,57,3,3,3,6,7,0,1,1,1,2000,NA,5,1,3,3,1,1,1,2,1,1,1,1,1,3,1,1,3,3,3,4,1,12,1,14,14,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,340,0,0,2,60,490,2,2,2,2,2,1,2,1,18010,1,5,47000,47000,1345,"No"
21060651,4,92,NA,1,2,1,0,1,1,1,8,NA,2,NA,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,17140,1,3,2,1,6,2017,1,34,57,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,1,0,1,NA,1,2010,2,3,1,NA,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,7,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,2,0,0,0,2,2,0,2,2,2,2,2,1,2,1,14338,1,0,13200,13200,330,"No"
21060652,4,47,2,2,2,2,1,0,2,1,10,10,2,1,2,NA,2,1,2,1,1,1,1,1,2,2,2,2,3,3,3,1,17140,2,3,2,1,6,2021,1,44,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,110,2,2,2,1,3,0,3,NA,1,2010,2,NA,1,NA,1,1,1,1,2,1,1,1,2,1,1,5,1,1,1,1,4,1,12,4,14,14,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,100,0,0,0,2,2,100,2,2,2,1,2,1,2,1,14338,1,0,6700,6700,750,"Yes"
21060653,8,501,2,1,2,1,1,0,1,2,10,10,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,4,2,3,6,2016,1,44,110,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,57,57,2,3,2,1,3,0,3,4,2,2010,1,1,3,6,4,1,1,1,2,1,1,1,1,1,2,1,1,4,1,1,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,60,20,0,0,3,70,150,2,2,2,2,2,1,2,1,15553,1,147,338500,338500,2865,"No"
21060654,9,501,2,1,2,1,1,1,2,2,10,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,2020,1,45,57,0,2,1,0,2,0,1,2,0,1,2,0,0,5,0,2,2,3,57,57,1,3,2,1,1,0,3,4,3,2000,1,1,3,8,4,1,1,1,2,1,1,1,1,1,2,1,1,5,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,170,110,0,0,2,70,350,2,2,2,2,2,1,2,1,35765,1,84,300000,300000,1710,"No"
21060655,8,501,2,1,2,1,1,1,1,2,10,10,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2017,1,40,57,0,2,1,1,3,0,0,0,0,0,0,0,0,3,0,2,5,1,57,57,2,3,2,1,3,0,2,6,2,2010,2,1,2,9,4,1,1,1,2,2,1,1,1,1,3,3,3,3,1,3,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,170,370,0,0,0,3,540,2,2,2,2,2,1,2,1,23384,1,139,143500,143500,2190,"Yes"
21060656,3,64,2,1,2,1,0,0,1,2,9,9,2,2,2,1,2,1,2,NA,NA,1,1,1,2,2,2,2,3,3,3,1,33340,2,6,2,1,6,2018,4,44,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,1,3,2,1,3,0,4,NA,1,2010,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,20,20,0,0,4,2,44,2,2,2,2,2,1,2,1,15591,1,17,10000,10000,1561,"No"
21060657,3,267,2,1,2,1,0,1,1,2,9,9,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,3,2,1,2,2017,1,38,57,0,2,4,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,1,0,3,NA,1,1990,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,1,10,30,0,0,2,2,40,2,2,2,2,2,1,2,1,14338,1,8,38300,38300,1148,"Yes"
21060658,8,428,2,1,2,1,1,1,2,2,8,8,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2015,1,44,57,0,2,1,0,2,0,1,2,0,1,2,0,0,5,0,2,2,1,57,57,1,3,3,6,7,0,3,4,3,1970,2,1,3,5,3,1,1,1,2,1,1,1,1,1,1,2,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,130,100,0,0,10,90,330,2,2,2,2,2,1,2,1,35765,1,153,153000,153000,1868,"No"
21060659,4,501,2,1,2,2,0,0,1,2,10,10,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,6,2,1,6,2019,1,44,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,2,3,2,1,3,0,4,NA,1,2010,2,NA,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,60,30,0,0,2,2,90,2,2,2,2,2,1,2,1,15591,1,17,94000,94000,1807,"No"
21060660,5,497,1,1,2,1,0,0,2,2,7,8,2,2,2,1,2,1,1,NA,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2022,1,47,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,3,57,233,1,2,2,1,3,0,3,4,1,2010,1,1,3,5,3,1,2,1,2,1,1,1,1,1,2,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,60,70,0,0,2,60,190,2,2,2,2,2,1,2,1,20120,1,78,100000,100000,2036,"No"
21060662,12,501,2,1,2,1,1,1,1,2,10,10,2,2,2,1,2,1,1,4,2,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,2017,1,44,57,0,2,1,0,4,0,0,1,0,0,1,0,0,5,2,2,2,1,57,57,1,3,3,6,7,0,3,4,5,2010,1,1,3,9,5,1,1,1,2,1,1,1,1,1,2,2,1,6,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,130,140,0,0,100,70,440,2,2,2,2,2,1,2,1,37727,1,308,422000,422000,2755,"No"
21060663,6,501,2,1,2,1,1,0,2,2,8,8,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,6,2,1,6,2014,1,44,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,1,3,2,1,1,0,2,NA,1,2010,1,1,2,5,3,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,120,0,0,2,30,220,2,2,2,2,2,1,2,1,15502,1,56,110250,110250,1948,"No"
21060664,4,289,2,1,2,1,1,0,1,2,9,10,2,2,2,1,2,1,2,NA,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,4,2,1,6,2021,1,39,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,2,3,2,1,3,0,2,NA,1,2010,2,NA,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,12,4,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,100,0,0,0,2,50,150,2,2,2,2,2,1,2,1,15591,1,9,45000,45000,1059,"No"
21060667,3,NA,2,1,2,2,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,19740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,1,2010,2,NA,1,2,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,2,1,2,1,12,3,14,14,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
21060671,8,430,2,1,1,1,0,0,2,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,2,3,1,19740,1,1,2,5,6,2017,4,45,210,0,2,1,0,2,0,0,2,0,0,2,0,0,4,0,2,2,2,210,210,1,1,2,1,1,0,3,3,2,2010,1,1,3,8,5,1,1,1,2,1,1,1,1,1,2,1,1,6,2,2,1,2,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,140,290,0,0,2,120,550,2,2,2,2,2,1,2,1,30217,1,121,130050,130050,3529,"No"
21060675,3,501,2,1,2,1,0,1,1,2,8,10,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,19740,2,5,2,1,6,2022,1,44,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,1,3,2,1,3,0,4,NA,1,2010,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,120,10,0,0,2,2,130,2,2,2,2,2,1,2,1,15553,1,0,100000,100000,2030,"No"
21060677,11,246,2,2,2,1,2,1,2,2,8,9,2,1,2,2,2,1,1,4,2,1,5,1,2,1,2,2,3,2,3,1,19740,2,3,1,5,6,1998,1,33,303,0,2,3,1,4,0,0,0,0,1,1,1,0,6,0,2,3,2,303,303,2,1,3,6,7,0,2,1,3,1950,2,1,2,7,5,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,4,1,12,1,14,14,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,6,5,100,160,0,0,4,50,314,1,2,2,1,2,1,2,3,42055,1,207,103420,103420,2160,"Yes"
21060678,4,501,2,1,2,1,0,0,1,2,7,6,2,1,2,NA,2,1,2,2,2,1,1,1,2,2,2,2,2,NA,2,1,19740,2,6,2,1,6,2023,1,44,57,0,2,7,0,2,1,0,0,0,0,0,0,0,2,0,2,1,3,57,57,1,3,3,6,7,0,7,NA,1,2010,NA,NA,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,1,12,1,14,14,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,2,2,0,0,2,2,0,2,2,2,2,2,1,2,1,20068,1,36,158000,58000,2836,"No"
21060679,7,NA,2,1,2,1,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,19740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,2010,1,1,3,8,5,1,1,NA,NA,1,1,1,1,1,2,2,1,6,2,2,2,1,12,1,14,14,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
21060686,7,366,2,1,2,1,1,0,2,2,10,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,2,3,2,1,6,2007,1,47,57,0,2,3,1,2,0,0,0,0,0,0,0,0,2,1,2,2,2,57,57,2,3,2,1,3,0,3,5,1,1990,1,1,3,8,4,1,1,1,2,1,1,1,1,1,1,2,1,5,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,120,50,0,0,2,260,430,2,2,2,2,2,1,2,1,18070,1,288,66100,66100,4153,"No"
21060687,3,77,1,1,2,2,0,0,2,2,7,5,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,3,3,3,1,17460,2,5,2,1,6,2012,2,39,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,3,3,2,1,3,0,3,NA,1,1919,2,NA,3,NA,1,1,1,1,1,1,1,1,2,1,2,5,1,1,2,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,60,20,0,0,3,3,80,2,2,2,2,2,1,2,1,15591,1,0,12000,12000,730,"No"
21060694,3,501,2,1,2,1,0,1,1,2,8,9,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,3,3,3,1,33340,1,2,2,4,6,2018,1,44,449,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,449,449,1,1,2,1,1,0,6,NA,1,2010,2,NA,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,50,10,0,0,2,2,60,2,2,2,2,2,1,2,1,15632,1,15,338000,338000,1675,"No"
21060695,5,331,2,1,2,1,0,0,2,2,8,8,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,4,2,1,6,2021,1,40,57,0,2,3,0,2,0,0,1,0,0,1,0,0,3,1,2,2,3,57,57,NA,3,2,1,3,0,2,NA,1,2010,2,NA,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,200,20,0,0,200,2,420,2,2,2,2,2,1,2,1,24185,1,40,80000,80000,3260,"No"
21060698,5,501,2,1,2,1,0,0,1,2,6,6,2,2,2,1,2,1,1,NA,NA,1,2,1,1,2,2,2,3,3,3,1,33340,1,1,2,1,6,2017,1,44,57,0,2,1,0,3,0,0,1,0,0,1,0,0,4,1,2,2,1,57,57,2,3,3,6,7,0,2,4,1,2010,1,1,2,6,3,1,1,1,2,2,1,1,1,1,2,1,2,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,200,160,0,0,2,3,360,2,2,2,2,2,1,2,1,31340,1,210,486110,486110,2783,"No"
21060699,4,501,2,1,2,1,0,0,1,2,8,8,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,2018,1,40,57,0,2,1,0,2,0,0,0,1,0,0,0,0,2,0,2,1,3,57,57,1,3,2,1,1,0,2,NA,1,2010,2,NA,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,80,20,0,0,2,50,150,2,2,2,2,2,1,2,1,19953,1,22,180000,180000,1672,"No"
21060701,5,272,2,1,2,1,0,0,2,2,5,8,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,2019,1,39,57,0,2,1,2,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,1,0,2,3,1,2010,2,1,2,5,3,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,150,100,0,0,80,2,330,2,2,2,2,2,1,2,1,18010,1,16,48900,48900,1344,"Yes"
21060702,7,501,2,1,2,1,1,1,2,2,8,8,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,3,3,3,1,33340,1,4,2,1,6,2021,1,44,57,2,2,5,0,2,1,0,0,0,0,0,0,0,2,0,2,1,3,57,57,2,3,2,1,1,0,3,3,2,1919,2,1,3,4,3,1,1,1,2,1,1,1,1,1,1,2,1,5,2,2,4,1,5,1,14,14,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,140,0,0,10,40,260,2,2,2,2,2,1,2,1,20068,1,162,118100,80100,1640,"No"
21060704,8,501,2,1,2,1,1,1,1,2,10,9,2,2,2,1,2,1,1,NA,NA,1,1,1,1,2,2,2,3,3,3,1,33340,1,1,2,1,6,1993,1,43,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,1,0,3,3,3,1990,2,1,3,8,3,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,60,140,0,0,10,100,310,2,2,2,2,2,1,2,1,20019,1,144,139000,139000,1015,"No"
21060705,5,429,2,1,2,1,0,1,2,2,8,8,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,2018,1,44,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,2,57,57,2,3,2,1,1,0,2,3,1,2010,1,1,2,6,3,1,1,1,2,1,1,1,1,1,2,2,1,4,2,2,2,1,12,1,14,14,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,100,120,0,0,2,80,300,2,2,2,2,2,1,2,1,18162,1,105,78000,78000,850,"No"
21060707,3,501,1,1,2,2,0,0,1,2,8,9,2,1,2,NA,2,1,2,1,2,1,1,1,2,1,2,2,3,3,3,1,19740,1,6,2,1,6,2022,1,44,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,1,3,2,1,1,0,4,NA,1,2010,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,70,2,0,0,2,2,70,2,1,2,2,1,1,2,1,15591,1,50,80000,80000,2120,"Yes"
21060711,9,501,2,1,2,1,0,1,2,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,1,1,2,1,6,2021,1,45,57,0,2,1,0,2,0,1,2,0,1,2,0,0,5,0,2,2,3,57,57,1,3,2,1,1,0,3,3,3,2010,1,1,3,8,5,1,1,1,2,1,1,1,1,1,1,1,1,6,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,120,420,0,0,2,150,690,2,2,2,2,1,2,1,1,35559,1,112,220000,220000,3837,"No"
21060714,7,501,2,1,2,1,0,0,2,2,9,9,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,19740,2,4,2,1,6,2017,1,44,57,0,2,3,1,2,0,0,0,0,0,0,0,0,2,1,2,2,1,57,110,2,2,2,1,3,1,2,4,2,2010,2,1,2,9,4,1,1,1,2,1,1,1,1,1,1,1,1,6,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,4,120,170,0,0,2,130,420,2,1,2,2,1,1,2,1,18070,1,195,155000,155000,3499,"Yes"
21060718,4,501,2,1,2,1,0,0,2,2,7,7,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,3,3,3,1,19740,1,5,2,3,6,2020,1,44,102,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,102,57,1,2,2,1,1,0,3,NA,1,2010,2,NA,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,40,0,0,0,2,2,40,2,2,2,2,2,1,2,1,15632,1,25,100000,100000,2065,"No"
21060721,7,501,2,1,2,1,0,0,1,2,8,8,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,2,3,3,3,1,19740,1,1,2,1,6,2020,1,44,57,0,2,1,0,2,0,1,2,0,1,2,0,0,5,0,2,2,4,57,57,1,3,2,1,1,0,3,2,2,2020,1,1,3,8,4,1,1,1,2,1,1,1,1,1,2,1,1,5,2,1,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,3,270,60,0,0,2,100,430,2,2,2,2,2,1,2,1,35765,1,130,250110,250110,3565,"Yes"
21060723,4,119,2,1,2,1,0,1,1,2,10,10,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,3,3,3,1,19740,2,3,2,1,6,2021,1,44,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,2,3,2,1,3,0,5,NA,1,2010,2,NA,1,4,2,1,2,1,2,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,2,2,0,0,2,2,0,2,2,2,2,2,1,2,1,14338,1,0,17000,17000,9300,"No"
